"INS_COD","C18_PERIODO","C18_DIA","C18_ACTIVO_CIR","C18_COD_IFI_ACREED","C18_PZO_RES_VENC","C18_MON_PAGO","C18_CTAS_CTES","C18_OT_OBLIG_VISTA","C18_OPE_LIQ_CURSO","C18_CONTR_REC_PTMOS","C18_DEP_CAP","C18_CONTR_DER_FIN","C18_OBLIG_BCOS","C18_MTO_GAR"
"UP",201611,30,111049503675,"PS",2,1,0,0,1213560000,0,0,0,0,0
"UP",201611,30,111049503675,"PS",2,3,0,0,242163450,0,0,0,0,0
"UP",201611,30,111049503675,"PW",2,1,0,0,2617403300,0,0,57130970,0,0
"UP",201611,30,111049503675,"PW",2,3,0,0,236092500,0,0,2056726617,0,0
"UP",201611,30,111049503675,"PW",3,1,0,0,0,0,0,277515276,0,0
"UP",201611,30,111049503675,"RO",2,1,0,0,337050000,0,0,0,0,0
"UP",201611,30,111049503675,"RO",2,3,0,0,134910000,0,0,0,0,0
"UP",201611,30,111049503675,"SN",2,1,0,0,1.346e+09,0,0,732861276,0,0
"UP",201611,30,111049503675,"SN",2,3,0,0,174708450,0,0,2529872361,0,0
"UP",201611,30,111049503675,"SN",3,1,0,0,0,0,0,1540179045,0,0
"UP",201611,30,111049503675,"SN",3,2,0,0,0,0,0,1608384053,0,0
"UP",201611,30,111049503675,"SP",2,1,0,0,2617892000,0,0,199529784,0,0
"UP",201611,30,111049503675,"SP",2,3,0,0,1585192500,0,0,0,0,0
"UP",201611,30,111049503675,"SR",2,3,0,0,0,0,0,20985716,0,0
"UP",201611,30,111049503675,"SR",3,1,0,0,0,0,0,289657768,0,0
"UP",201611,30,111049503675,"TP",2,1,0,0,6240000,0,0,135964807,0,0
"UP",201611,30,111049503675,"TP",2,3,0,0,0,0,0,1374111595,0,0
"UP",201611,30,111049503675,"TR",2,3,0,0,134910000,0,0,0,0,0
"UP",201611,30,111049503675,"SOU",2,1,0,0,0,0,0,125733406,0,0
"UP",201611,30,111049503675,"SOU",3,1,0,0,0,0,0,86647603,0,0
"UP",201612,31,124854576268,"OR",2,3,0,0,334800000,0,0,0,0,0
"UP",201612,31,124854576268,"PP",2,1,0,0,676522500,0,0,0,0,0
"UP",201612,31,124854576268,"PS",2,3,0,0,535680000,0,0,0,0,0
"UP",201612,31,124854576268,"PW",2,1,0,0,4108934500,0,0,75710832,0,0
"UP",201612,31,124854576268,"PW",2,3,0,0,1004400000,0,0,1331228514,0,0
"UP",201612,31,124854576268,"PW",3,1,0,0,0,0,0,389047199,0,0
"UP",201612,31,124854576268,"RO",2,3,0,0,334800000,0,0,0,0,0
"UP",201612,31,124854576268,"SN",2,1,0,0,3688025000,0,0,1068481748,0,0
"UP",201612,31,124854576268,"SN",2,3,0,0,3729672000,0,0,1352875855,0,0
"UP",201612,31,124854576268,"SN",3,1,0,0,0,0,0,3185857961,0,0
"UP",201612,31,124854576268,"SN",3,2,0,0,0,0,0,1985212919,0,0
"UP",201612,31,124854576268,"SP",2,3,0,0,937440000,0,0,0,0,0
"UP",201612,31,124854576268,"SR",2,2,0,0,0,0,0,23748521,0,0
"UP",201612,31,124854576268,"SR",3,1,0,0,0,0,0,274652361,0,0
"UP",201612,31,124854576268,"TP",2,1,0,0,0,0,0,216483805,0,0
"UP",201612,31,124854576268,"TP",2,3,0,0,0,0,0,482799767,0,0
"UP",201612,31,124854576268,"SOU",2,1,0,0,0,0,0,171567932,0,0
"UP",201701,31,125899012027,"OR",2,1,0,0,678712500,0,0,0,0,0
"UP",201701,31,125899012027,"PP",2,1,0,0,484267000,0,0,0,0,0
"UP",201701,31,125899012027,"PS",2,1,0,0,1618350000,0,0,0,0,0
"UP",201701,31,125899012027,"PS",2,3,0,0,486562500,0,0,0,0,0
"UP",201701,31,125899012027,"PW",2,1,0,0,6746145000,0,0,908311395,0,0
"UP",201701,31,125899012027,"PW",2,3,0,0,84337500,0,0,13716132,0,0
"UP",201701,31,125899012027,"PW",3,1,0,0,0,0,0,430607942,0,0
"UP",201701,31,125899012027,"SN",2,1,0,0,970062500,0,0,3405593582,0,0
"UP",201701,31,125899012027,"SN",2,3,0,0,1.8165e+10,0,0,0,0,0
"UP",201701,31,125899012027,"SN",3,1,0,0,0,0,0,3331034213,0,0
"UP",201701,31,125899012027,"SN",3,2,0,0,0,0,0,1908884978,0,0
"UP",201701,31,125899012027,"SP",2,1,0,0,809375000,0,0,121853497,0,0
"UP",201701,31,125899012027,"SP",2,3,0,0,259500000,0,0,0,0,0
"UP",201701,31,125899012027,"SR",2,1,0,0,1.616e+09,0,0,132068325,0,0
"UP",201701,31,125899012027,"SR",3,1,0,0,0,0,0,367840624,0,0
"UP",201701,31,125899012027,"TP",2,1,0,0,0,0,0,1046671210,0,0
"UP",201701,31,125899012027,"TR",2,1,0,0,2265718000,0,0,0,0,0
"UP",201701,31,125899012027,"TV",2,1,0,0,290427500,0,0,0,0,0
"UP",201701,31,125899012027,"TV",2,3,0,0,162187500,0,0,0,0,0
"UP",201701,31,125899012027,"SOU",2,1,0,0,0,0,0,192991877,0,0
"UP",201702,28,134441924488,"OR",2,1,0,0,324575000,0,0,0,0,0
"UP",201702,28,134441924488,"PP",2,1,0,0,389490000,0,0,0,0,0
"UP",201702,28,134441924488,"PP",2,3,0,0,487225000,0,0,0,0,0
"UP",201702,28,134441924488,"PS",2,1,0,0,486862500,0,0,0,0,0
"UP",201702,28,134441924488,"PS",2,3,0,0,1395750000,0,0,0,0,0
"UP",201702,28,134441924488,"PW",2,1,0,0,3862442500,0,0,118650886,0,0
"UP",201702,28,134441924488,"PW",2,2,0,0,0,0,0,34478186,0,0
"UP",201702,28,134441924488,"PW",2,3,0,0,486497500,0,0,111175540,0,0
"UP",201702,28,134441924488,"PW",3,1,0,0,0,0,0,408033843,0,0
"UP",201702,28,134441924488,"RO",2,3,0,0,648550000,0,0,0,0,0
"UP",201702,28,134441924488,"SN",2,1,0,0,389490000,0,0,765324432,0,0
"UP",201702,28,134441924488,"SN",2,2,0,0,0,0,0,9626942,0,0
"UP",201702,28,134441924488,"SN",2,3,0,0,2642373666,0,0,273972509,0,0
"UP",201702,28,134441924488,"SN",3,1,0,0,0,0,0,3070544951,0,0
"UP",201702,28,134441924488,"SN",3,2,0,0,0,0,0,1975145133,0,0
"UP",201702,28,134441924488,"SP",2,1,0,0,3570325000,0,0,128769549,0,0
"UP",201702,28,134441924488,"SP",2,3,0,0,2820985000,0,0,0,0,0
"UP",201702,28,134441924488,"SR",2,2,0,0,0,0,0,46178582,0,0
"UP",201702,28,134441924488,"SR",2,3,0,0,162312500,0,0,0,0,0
"UP",201702,28,134441924488,"SR",3,1,0,0,0,0,0,307513870,0,0
"UP",201702,28,134441924488,"TP",2,1,0,0,0,0,0,489543238,0,0
"UP",201702,28,134441924488,"TP",2,3,0,0,0,0,0,97907286,0,0
"UP",201702,28,134441924488,"TR",2,1,0,0,811437500,0,0,0,0,0
"UP",201702,28,134441924488,"TR",2,3,0,0,1135585000,0,0,0,0,0
"UP",201702,28,134441924488,"TV",2,1,0,0,486862500,0,0,0,0,0
"UP",201702,28,134441924488,"TV",2,3,0,0,162137500,0,0,0,0,0
"UP",201702,28,134441924488,"SOU",2,1,0,0,0,0,0,178894951,0,0
"UP",201703,31,192272130327,"PP",2,1,0,0,192980500,0,0,0,0,0
"UP",201703,31,192272130327,"PS",2,1,0,0,2259970000,0,0,0,0,0
"UP",201703,31,192272130327,"PS",2,3,0,0,330125000,0,0,0,0,0
"UP",201703,31,192272130327,"PW",2,1,0,0,1663900000,0,0,0,0,0
"UP",201703,31,192272130327,"PW",2,2,0,0,0,0,0,27914667,0,0
"UP",201703,31,192272130327,"PW",2,3,0,0,3241827500,0,0,0,0,0
"UP",201703,31,192272130327,"PW",3,1,0,0,0,0,0,488606168,0,0
"UP",201703,31,192272130327,"RO",2,1,0,0,998100000,0,0,0,0,0
"UP",201703,31,192272130327,"SN",2,1,0,0,1838200000,0,0,730877884,0,0
"UP",201703,31,192272130327,"SN",2,2,0,0,0,0,0,2991181,0,0
"UP",201703,31,192272130327,"SN",2,3,0,0,0,0,0,61357771,0,0
"UP",201703,31,192272130327,"SN",3,1,0,0,0,0,0,3608287641,0,0
"UP",201703,31,192272130327,"SN",3,2,0,0,0,0,0,2684157298,0,0
"UP",201703,31,192272130327,"SP",2,1,0,0,1678030000,0,0,0,0,0
"UP",201703,31,192272130327,"SP",2,3,0,0,2508950000,0,0,42720592,0,0
"UP",201703,31,192272130327,"SR",2,1,0,0,926920000,0,0,0,0,0
"UP",201703,31,192272130327,"SR",2,2,0,0,0,0,0,6877536,0,0
"UP",201703,31,192272130327,"SR",3,1,0,0,0,0,0,523715750,0,0
"UP",201703,31,192272130327,"TP",2,1,0,0,0,0,0,75402180,0,0
"UP",201703,31,192272130327,"TP",2,3,0,0,0,0,0,241152968,0,0
"UP",201703,31,192272130327,"TV",2,1,0,0,266400000,0,394861535,0,0,0
"UP",201703,31,192272130327,"SOU",2,1,0,0,0,0,0,218631810,0,0
"UP",201704,30,221138838648,"OR",2,1,0,0,999505000,0,0,0,0,0
"UP",201704,30,221138838648,"OR",2,3,0,0,1401225000,0,0,0,0,0
"UP",201704,30,221138838648,"PP",2,1,0,0,830062500,0,0,0,0,0
"UP",201704,30,221138838648,"PP",2,3,0,0,733975000,0,0,0,0,0
"UP",201704,30,221138838648,"PS",2,3,0,0,907460000,0,0,0,0,0
"UP",201704,30,221138838648,"PW",2,1,0,0,4981725000,0,0,0,0,0
"UP",201704,30,221138838648,"PW",2,2,0,0,0,0,0,10246776,0,0
"UP",201704,30,221138838648,"PW",2,3,0,0,1301137500,0,0,47275453,0,0
"UP",201704,30,221138838648,"PW",3,1,0,0,0,0,0,487782186,0,0
"UP",201704,30,221138838648,"RO",2,1,0,0,666600000,0,0,0,0,0
"UP",201704,30,221138838648,"RO",2,3,0,0,1461277500,0,0,0,0,0
"UP",201704,30,221138838648,"SN",2,1,0,0,518625778,0,0,625495166,0,0
"UP",201704,30,221138838648,"SN",2,3,0,0,4237037500,0,0,880430799,0,0
"UP",201704,30,221138838648,"SN",3,1,0,0,0,0,0,4609272451,0,0
"UP",201704,30,221138838648,"SN",3,2,0,0,0,0,0,2761321117,0,0
"UP",201704,30,221138838648,"SP",2,1,0,0,1330862500,0,0,0,0,0
"UP",201704,30,221138838648,"SP",2,3,0,0,4083570000,0,0,155471479,0,0
"UP",201704,30,221138838648,"SR",2,3,0,0,1668125000,0,0,0,0,0
"UP",201704,30,221138838648,"SR",3,1,0,0,0,0,0,801974455,0,0
"UP",201704,30,221138838648,"TP",2,3,0,0,0,0,0,477620451,0,0
"UP",201704,30,221138838648,"TV",2,1,0,0,0,0,396112813,0,0,0
"UP",201704,30,221138838648,"TV",2,3,0,0,2001750000,0,0,0,0,0
"UP",201704,30,221138838648,"SOU",2,1,0,0,0,0,0,193005102,0,0
"UP",201705,31,229220398886,"PP",2,1,0,0,2553335000,0,0,0,0,0
"UP",201705,31,229220398886,"PP",2,3,0,0,740135000,0,0,0,0,0
"UP",201705,31,229220398886,"PS",2,1,0,0,1276144000,0,0,0,0,0
"UP",201705,31,229220398886,"PS",2,3,0,0,336425000,0,0,0,0,0
"UP",201705,31,229220398886,"PW",2,1,0,0,3661570000,0,0,24828501,0,0
"UP",201705,31,229220398886,"PW",2,3,0,0,168212500,0,0,111863,0,0
"UP",201705,31,229220398886,"PW",3,1,0,0,0,0,0,486306251,0,0
"UP",201705,31,229220398886,"SN",2,1,0,0,0,0,0,889476782,0,0
"UP",201705,31,229220398886,"SN",2,3,0,0,672850000,0,0,258127253,0,0
"UP",201705,31,229220398886,"SN",3,1,0,0,0,0,0,4405125109,0,0
"UP",201705,31,229220398886,"SN",3,2,0,0,0,0,0,2628161502,0,0
"UP",201705,31,229220398886,"SP",2,1,0,0,2584597500,0,0,58463829,0,0
"UP",201705,31,229220398886,"SP",2,3,0,0,2657757500,0,0,76533576,0,0
"UP",201705,31,229220398886,"SR",2,1,0,0,335600000,0,0,17537068,0,0
"UP",201705,31,229220398886,"SR",3,1,0,0,0,0,0,768752545,0,0
"UP",201705,31,229220398886,"TP",2,1,0,0,0,0,0,78590792,0,0
"UP",201705,31,229220398886,"TP",2,3,0,0,0,0,0,743091531,0,0
"UP",201705,31,229220398886,"TR",2,1,0,0,167835000,0,0,0,0,0
"UP",201705,31,229220398886,"TR",2,3,0,0,1009275000,0,0,0,0,0
"UP",201705,31,229220398886,"TV",2,1,0,0,235497500,0,397414159,0,0,0
"UP",201705,31,229220398886,"TV",2,3,0,0,571922500,0,0,0,0,0
"UP",201705,31,229220398886,"SOU",2,1,0,0,0,0,0,198789283,0,0
"UP",201706,30,247989733799,"PP",2,1,0,0,1825112500,0,0,0,0,0
"UP",201706,30,247989733799,"PP",2,3,0,0,663700000,0,0,0,0,0
"UP",201706,30,247989733799,"PS",2,1,0,0,571900000,0,0,0,0,0
"UP",201706,30,247989733799,"PU",2,1,0,0,2728314557,0,0,0,0,0
"UP",201706,30,247989733799,"PW",2,1,0,0,331977500,0,0,64689768,0,0
"UP",201706,30,247989733799,"PW",2,3,0,0,1161475000,0,0,0,0,0
"UP",201706,30,247989733799,"PW",3,1,0,0,0,0,0,494812858,0,0
"UP",201706,30,247989733799,"SN",2,1,0,0,8850457407,0,0,1245353090,0,0
"UP",201706,30,247989733799,"SN",2,3,0,0,829625000,0,0,107333617,0,0
"UP",201706,30,247989733799,"SN",3,1,0,0,0,0,0,4524860069,0,0
"UP",201706,30,247989733799,"SN",3,2,0,0,0,0,0,2588438780,0,0
"UP",201706,30,247989733799,"SP",2,1,0,0,0,0,0,163953032,0,0
"UP",201706,30,247989733799,"SP",2,3,0,0,1327400000,0,0,29050519,0,0
"UP",201706,30,247989733799,"SR",2,1,0,0,829760000,0,0,6408893,0,0
"UP",201706,30,247989733799,"SR",3,1,0,0,0,0,0,801404546,0,0
"UP",201706,30,247989733799,"TP",2,1,0,0,40724412,0,0,442477299,0,0
"UP",201706,30,247989733799,"TP",2,3,0,0,165925000,0,0,97484655,0,0
"UP",201706,30,247989733799,"TR",2,1,0,0,331875000,0,0,0,0,0
"UP",201706,30,247989733799,"TR",2,3,0,0,1327400000,0,0,0,0,0
"UP",201706,30,247989733799,"TV",2,1,0,0,0,0,398681693,0,0,0
"UP",201706,30,247989733799,"TV",2,3,0,0,995550000,0,0,0,0,0
"UP",201706,30,247989733799,"SOU",2,1,0,0,0,0,0,197688940,0,0
"UP",201707,31,280189903966,"OR",2,1,0,0,3586675000,0,0,0,0,0
"UP",201707,31,280189903966,"PP",2,3,0,0,325200000,0,0,0,0,0
"UP",201707,31,280189903966,"PS",2,1,0,0,0,0,0,0,7e+09,0
"UP",201707,31,280189903966,"PS",2,3,0,0,325200000,0,0,0,0,0
"UP",201707,31,280189903966,"PW",2,1,0,0,163235000,0,0,336259738,0,0
"UP",201707,31,280189903966,"PW",2,3,0,0,3577200000,0,0,0,0,0
"UP",201707,31,280189903966,"PW",3,1,0,0,0,0,0,546201085,0,0
"UP",201707,31,280189903966,"RO",2,3,0,0,162600000,0,0,0,0,0
"UP",201707,31,280189903966,"SN",2,1,0,0,5038566000,0,0,2367605311,0,0
"UP",201707,31,280189903966,"SN",2,3,0,0,0,0,0,112361,0,0
"UP",201707,31,280189903966,"SN",3,1,0,0,0,0,0,5358470412,0,0
"UP",201707,31,280189903966,"SN",3,2,0,0,0,0,0,2517474102,0,0
"UP",201707,31,280189903966,"SP",2,1,0,0,326150000,0,0,568519229,0,0
"UP",201707,31,280189903966,"SP",2,3,0,0,2666640000,0,0,0,0,0
"UP",201707,31,280189903966,"SR",2,1,0,0,9.78e+08,0,0,71805139,0,0
"UP",201707,31,280189903966,"SR",3,1,0,0,0,0,0,990813628,0,0
"UP",201707,31,280189903966,"TP",2,1,0,0,535500000,0,0,1311584441,0,0
"UP",201707,31,280189903966,"TR",2,3,0,0,442272000,0,0,0,0,0
"UP",201707,31,280189903966,"TV",2,3,0,0,325200000,0,0,0,0,0
"UP",201707,31,280189903966,"SOU",2,1,0,0,0,0,0,199620259,0,0
"UP",201708,31,285439504786,"OR",2,1,0,0,2141775000,0,0,17744000,0,0
"UP",201708,31,285439504786,"OR",2,3,0,0,1598289000,0,0,0,0,0
"UP",201708,31,285439504786,"PP",2,1,0,0,2012025000,0,0,0,0,0
"UP",201708,31,285439504786,"PP",2,3,0,0,1880340000,0,0,0,0,0
"UP",201708,31,285439504786,"PS",2,1,0,0,2258837500,0,0,0,0,0
"UP",201708,31,285439504786,"PS",2,3,0,0,1071793800,0,0,0,0,0
"UP",201708,31,285439504786,"PW",2,1,0,0,4034947500,0,0,374415535,0,0
"UP",201708,31,285439504786,"PW",2,2,0,0,0,0,0,89092741,0,0
"UP",201708,31,285439504786,"PW",2,3,0,0,2206265600,0,0,0,0,0
"UP",201708,31,285439504786,"PW",3,1,0,0,0,0,0,535379676,0,0
"UP",201708,31,285439504786,"SN",2,1,0,0,5569981500,0,0,3403527316,0,0
"UP",201708,31,285439504786,"SN",2,2,0,0,0,0,0,2975386,0,0
"UP",201708,31,285439504786,"SN",2,3,0,0,2256408000,0,0,0,0,0
"UP",201708,31,285439504786,"SN",3,1,0,0,0,0,0,4715760649,0,0
"UP",201708,31,285439504786,"SN",3,2,0,0,0,0,0,2532943662,0,0
"UP",201708,31,285439504786,"SP",2,1,0,0,2673137500,0,0,294431036,0,0
"UP",201708,31,285439504786,"SP",2,3,0,0,7866089000,0,0,3457853,0,0
"UP",201708,31,285439504786,"SR",2,1,0,0,0,0,0,46676650,0,0
"UP",201708,31,285439504786,"SR",2,3,0,0,940170000,0,0,0,0,0
"UP",201708,31,285439504786,"SR",3,1,0,0,0,0,0,567777356,0,0
"UP",201708,31,285439504786,"TP",2,1,0,0,0,0,0,3065005661,0,0
"UP",201708,31,285439504786,"TP",2,3,0,0,0,0,0,7369348,0,0
"UP",201708,31,285439504786,"TR",2,1,0,0,2517712500,0,0,0,0,0
"UP",201708,31,285439504786,"TR",2,3,0,0,376068000,0,0,0,0,0
"UP",201708,31,285439504786,"TV",2,3,0,0,520227400,0,0,0,0,0
"UP",201708,31,285439504786,"SOU",2,1,0,0,0,0,0,198711070,0,0
"UP",201709,30,288414238351,"OR",2,1,0,0,0,0,0,152217464,0,0
"UP",201709,30,288414238351,"OR",2,3,0,0,2554240000,0,0,0,0,0
"UP",201709,30,288414238351,"PP",2,1,0,0,2.712e+09,0,0,0,0,0
"UP",201709,30,288414238351,"PS",2,1,0,0,3114724000,0,0,0,0,0
"UP",201709,30,288414238351,"PS",2,3,0,0,1117480000,0,0,0,0,0
"UP",201709,30,288414238351,"PW",2,1,0,0,3833050000,0,0,348930529,0,0
"UP",201709,30,288414238351,"PW",2,2,0,0,0,0,0,3677855,0,0
"UP",201709,30,288414238351,"PW",2,3,0,0,2075320000,0,0,82622282,0,0
"UP",201709,30,288414238351,"PW",3,1,0,0,0,0,0,733011411,0,0
"UP",201709,30,288414238351,"SN",2,1,0,0,318450000,0,0,1566494752,0,0
"UP",201709,30,288414238351,"SN",2,2,0,0,0,0,0,1410255433,0,0
"UP",201709,30,288414238351,"SN",2,3,0,0,4789200000,0,0,1031263782,0,0
"UP",201709,30,288414238351,"SN",3,1,0,0,0,0,0,3703922011,0,0
"UP",201709,30,288414238351,"SN",3,2,0,0,0,0,0,1222315872,0,0
"UP",201709,30,288414238351,"SP",2,1,0,0,13016182000,0,0,0,0,0
"UP",201709,30,288414238351,"SP",2,3,0,0,9897680000,0,0,370679144,0,0
"UP",201709,30,288414238351,"SR",2,1,0,0,605570000,0,0,0,0,0
"UP",201709,30,288414238351,"SR",3,1,0,0,0,0,0,599412143,0,0
"UP",201709,30,288414238351,"TP",2,1,0,0,0,0,0,760482911,0,0
"UP",201709,30,288414238351,"TP",2,3,0,0,0,0,0,186407769,0,0
"UP",201709,30,288414238351,"TR",2,1,0,0,2229150000,0,0,0,0,0
"UP",201709,30,288414238351,"TR",2,3,0,0,319280000,0,0,0,0,0
"UP",201709,30,288414238351,"TV",2,1,0,0,957275000,0,0,0,0,0
"UP",201709,30,288414238351,"TV",2,3,0,0,319280000,0,0,0,0,0
"UP",201709,30,288414238351,"SOU",2,1,0,0,0,0,0,195667849,0,0
"UP",201710,31,295388467540,"OR",2,1,0,0,2230875000,0,0,136621966,0,0
"UP",201710,31,295388467540,"PP",2,1,0,0,795412500,0,0,0,0,0
"UP",201710,31,295388467540,"PP",2,3,0,0,1558200000,0,0,0,0,0
"UP",201710,31,295388467540,"PS",2,1,0,0,254520000,0,0,0,0,0
"UP",201710,31,295388467540,"PS",2,3,0,0,3071880000,0,0,0,0,0
"UP",201710,31,295388467540,"PW",2,1,0,0,2078597500,0,0,1392490508,0,0
"UP",201710,31,295388467540,"PW",2,3,0,0,6.36e+08,0,0,218595680,0,0
"UP",201710,31,295388467540,"PW",3,1,0,0,0,0,0,135230426,0,0
"UP",201710,31,295388467540,"RO",2,1,0,0,413972500,0,0,0,0,0
"UP",201710,31,295388467540,"RO",2,3,0,0,254400000,0,0,0,0,0
"UP",201710,31,295388467540,"SN",2,1,0,0,1274650000,0,0,1141333766,0,0
"UP",201710,31,295388467540,"SN",2,2,0,0,0,0,0,1304551837,0,0
"UP",201710,31,295388467540,"SN",2,3,0,0,941280000,0,0,568602889,0,0
"UP",201710,31,295388467540,"SN",3,1,0,0,0,0,0,4280068376,0,0
"UP",201710,31,295388467540,"SN",3,2,0,0,0,0,0,1167800979,0,0
"UP",201710,31,295388467540,"SP",2,3,0,0,0,0,0,80536316,0,0
"UP",201710,31,295388467540,"SR",2,1,0,0,318525000,0,0,27120072,0,0
"UP",201710,31,295388467540,"SR",3,1,0,0,0,0,0,172408562,0,0
"UP",201710,31,295388467540,"TP",2,1,0,0,0,0,0,34361951,0,0
"UP",201710,31,295388467540,"TP",2,3,0,0,885235680,0,0,561540391,0,0
"UP",201710,31,295388467540,"TR",2,1,0,0,318902500,0,0,0,0,0
"UP",201710,31,295388467540,"TV",2,3,0,0,508800000,0,0,0,0,0
"UP",201710,31,295388467540,"SOU",2,3,0,0,0,0,381688277,0,0,0
"UP",201711,30,281601652089,"OR",2,1,0,0,1556640000,0,0,148203424,0,0
"UP",201711,30,281601652089,"PP",2,1,0,0,324395000,0,0,0,0,0
"UP",201711,30,281601652089,"PP",2,3,0,0,162112500,0,0,0,0,0
"UP",201711,30,281601652089,"PS",2,1,0,0,967100000,0,0,0,6e+09,0
"UP",201711,30,281601652089,"PS",2,3,0,0,2593800000,0,0,0,0,0
"UP",201711,30,281601652089,"PW",2,1,0,0,1068376000,0,0,774131946,0,0
"UP",201711,30,281601652089,"PW",2,3,0,0,5511825000,0,0,602722436,0,0
"UP",201711,30,281601652089,"PW",3,1,0,0,0,0,0,148396904,0,0
"UP",201711,30,281601652089,"RO",2,1,0,0,322250000,0,0,0,0,0
"UP",201711,30,281601652089,"RO",2,3,0,0,1296900000,0,0,0,0,0
"UP",201711,30,281601652089,"SN",2,1,0,0,2256975000,0,0,1085792887,0,0
"UP",201711,30,281601652089,"SN",2,2,0,0,0,0,0,1433593669,0,0
"UP",201711,30,281601652089,"SN",2,3,0,0,0,0,0,1358820007,0,0
"UP",201711,30,281601652089,"SN",3,1,0,0,0,0,0,3046104141,0,0
"UP",201711,30,281601652089,"SN",3,2,0,0,0,0,0,1260586063,0,0
"UP",201711,30,281601652089,"SP",2,3,0,0,0,0,0,166177547,0,0
"UP",201711,30,281601652089,"SR",2,1,0,0,225610000,0,0,11274834,0,0
"UP",201711,30,281601652089,"SR",2,3,0,0,324225000,0,0,0,0,0
"UP",201711,30,281601652089,"SR",3,1,0,0,0,0,0,193994513,0,0
"UP",201711,30,281601652089,"TP",2,3,0,0,463187820,0,0,2435494994,0,0
"UP",201711,30,281601652089,"TP",3,1,0,0,0,0,5110324197,0,0,0
"UP",201711,30,281601652089,"TR",2,1,0,0,1028353500,0,0,0,0,0
"UP",201711,30,281601652089,"TR",2,3,0,0,810562500,0,0,0,0,0
"UP",201711,30,281601652089,"TV",2,3,0,0,1296900000,0,0,0,0,0
"UP",201711,30,281601652089,"TV",3,1,0,0,0,0,2834440340,0,0,0
"UP",201712,31,322990779508,"OR",2,1,0,0,1227812500,0,0,164734590,0,0
"UP",201712,31,322990779508,"OR",2,3,0,0,1.229e+09,0,0,0,0,0
"UP",201712,31,322990779508,"PP",2,1,0,0,153512500,0,0,0,0,0
"UP",201712,31,322990779508,"PS",2,1,0,0,1841935000,0,0,0,0,0
"UP",201712,31,322990779508,"PW",2,1,0,0,1688237500,0,0,700095670,0,0
"UP",201712,31,322990779508,"PW",2,2,0,0,0,0,0,28485894,0,0
"UP",201712,31,322990779508,"PW",2,3,0,0,307250000,0,0,0,0,0
"UP",201712,31,322990779508,"PW",3,1,0,0,0,0,0,376996022,0,0
"UP",201712,31,322990779508,"RO",2,1,0,0,411752500,0,0,0,0,0
"UP",201712,31,322990779508,"RO",2,3,0,0,307250000,0,0,0,0,0
"UP",201712,31,322990779508,"SN",2,1,0,0,23700000,0,0,2766907511,0,0
"UP",201712,31,322990779508,"SN",2,2,0,0,0,0,0,1453480867,0,0
"UP",201712,31,322990779508,"SN",2,3,0,0,614500000,0,0,175860,0,0
"UP",201712,31,322990779508,"SN",3,1,0,0,0,0,0,3156900637,0,0
"UP",201712,31,322990779508,"SN",3,2,0,0,0,0,0,1332873507,0,0
"UP",201712,31,322990779508,"SR",2,1,0,0,0,0,0,19217547,0,0
"UP",201712,31,322990779508,"SR",3,1,0,0,0,0,0,186078147,0,0
"UP",201712,31,322990779508,"TP",2,1,0,0,0,0,0,2563137251,0,0
"UP",201712,31,322990779508,"TP",2,3,0,0,0,0,0,10725107,0,0
"UP",201712,31,322990779508,"TP",3,1,0,0,0,0,5126577408,0,0,0
"UP",201712,31,322990779508,"TR",2,1,0,0,153412500,0,0,0,0,0
"UP",201712,31,322990779508,"TV",3,1,0,0,0,0,2843601896,0,0,0
"UQ",201607,14,134565085847,"PW",2,3,0,0,460740000,0,0,0,0,0
"UQ",201609,14,135718953879,"SN",2,3,0,0,201891000,0,0,0,0,0
"UQ",201612,31,151239429757,"PS",2,3,0,0,0,0,6006811122,0,0,0
"UQ",201612,31,151239429757,"PU",2,3,0,0,0,0,6005926963,0,0,0
"UQ",201701,31,177670140231,"PW",1,3,852,0,0,0,0,0,0,0
"UQ",201702,28,188720760020,"PW",1,3,847,0,0,0,0,0,0,0
"UQ",201702,28,188720760020,"SN",2,3,0,0,0,0,0,181962336,0,0
"UQ",201702,28,188720760020,"TP",1,3,28182522,0,0,0,0,0,0,0
"UQ",201703,31,256369707306,"PS",2,3,0,0,0,0,5966921970,0,0,0
"UQ",201703,31,256369707306,"PW",1,3,867,0,0,0,0,0,0,0
"UQ",201703,31,256369707306,"SN",2,3,0,0,0,0,0,256689175,0,0
"UQ",201703,31,256369707306,"TP",1,3,28815294,0,0,0,0,0,0,0
"UQ",201704,30,210508577138,"PW",1,3,33066591,0,0,0,0,0,0,0
"UQ",201704,30,210508577138,"TP",1,3,28759500,0,0,0,0,0,0,0
"UQ",201705,31,269406904461,"PW",1,3,33968416,0,0,0,0,0,0,0
"UQ",201705,31,269406904461,"PW",2,3,0,0,0,0,0,748935116,0,0
"UQ",201705,31,269406904461,"TP",1,3,29539560,0,0,0,0,0,0,0
"UQ",201706,30,318914553403,"PW",1,3,7086475,0,0,0,0,0,0,0
"UQ",201706,30,318914553403,"PW",2,3,0,0,0,0,0,307214649,0,0
"UQ",201706,30,318914553403,"TP",1,3,29089410,0,0,0,0,0,0,0
"UQ",201707,31,283260773866,"PW",1,3,6999334,0,0,0,0,0,0,0
"UQ",201707,31,283260773866,"PW",2,1,0,0,0,0,0,278660908,0,0
