"INS_COD","PERIODO","CODIGO","MONTO_TOTAL"
"ST",201604,"C_1360100",0
"ST",201604,"C_1400000",0
"ST",201604,"C_1400100",0
"ST",201604,"C_1600000",795176502
"ST",201604,"C_1600101",1569520254
"ST",201604,"C_1600102",0
"ST",201604,"C_1600110",-782169811
"ST",201604,"C_1600201",15854841
"ST",201604,"C_1600202",357034
"ST",201604,"C_1600210",-8385816
"ST",201604,"C_1000000",27950765228
"ST",201604,"C_2100000",5041865158
"ST",201604,"C_2100100",1170467362
"ST",201604,"C_2100200",171678910
"ST",201604,"C_2160000",0
"ST",201604,"C_2160100",0
"ST",201604,"C_2160200",0
"ST",201604,"C_2200000",1663835859
"ST",201604,"C_2200100",1661735859
"ST",201604,"C_2200200",0
"ST",201604,"C_2301000",0
"ST",201604,"C_2302000",0
"ST",201604,"C_2402000",0
"ST",201604,"C_2500000",0
"ST",201604,"C_2800000",29843284
"ST",201604,"C_2800060",0
"ST",201604,"C_3101000",19247960489
"ST",201604,"C_3101001",19247960489
"ST",201604,"C_3102000",1963840698
"ST",201604,"C_5001000",21146906846
"SR",201604,"C_1000000",614811657622
"SR",201604,"C_1302000",0
"SR",201604,"C_1302100",0
"SR",201604,"C_1302200",0
"SR",201604,"C_1304000",0
"SR",201604,"C_1304100",0
"SR",201604,"C_1304102",0
"SR",201604,"C_1304200",0
"SR",201604,"C_1304400",0
"SR",201604,"C_1304500",0
"SR",201604,"C_1305000",0
"SR",201604,"C_1305100",0
"SR",201604,"C_1305300",0
"SR",201604,"C_1305400",0
"SR",201604,"C_1305900",0
"SR",201604,"C_1350000",0
"SR",201604,"C_1350100",0
"SR",201604,"C_1360000",0
"SR",201604,"C_1360100",0
"SR",201604,"C_1400000",1015877775
"SR",201604,"C_1400100",0
"SR",201604,"C_1600000",2873411210
"SR",201604,"C_1600101",0
"SR",201604,"C_1600102",4297965533
"SR",201604,"C_1600110",-2623164338
"SR",201604,"C_1600201",2018348488
"SR",201604,"C_1600202",1283190203
"SR",201604,"C_1600210",-2102928676
"SR",201604,"C_2100000",8190693846
"SR",201604,"C_2100100",7471616269
"SR",201604,"C_2100200",0
"SR",201604,"C_2160000",0
"SR",201604,"C_2160100",0
"SR",201604,"C_2160200",0
"SR",201604,"C_2200000",19056604164
"SR",201604,"C_2200100",19056604164
"SR",201604,"C_2200200",0
"SR",201604,"C_2301000",0
"SR",201604,"C_2302000",0
"SR",201604,"C_2402000",0
"SR",201604,"C_2500000",0
"SR",201604,"C_2800000",1473614292
"SR",201604,"C_2800060",0
"SR",201604,"C_3101000",32511162588
"SR",201604,"C_3101001",32511162588
"SR",201604,"C_3102000",372068441
"SR",201604,"C_5001000",212559774889
"QN",201604,"C_1000000",46216311197
"QN",201604,"C_2402000",0
"QN",201604,"C_2500000",306065833
"QN",201604,"C_2800000",213575028
"QN",201604,"C_2800060",0
"QN",201604,"C_3101000",8789182951
"QN",201604,"C_3101001",8789182951
"QN",201604,"C_3102000",2970043026
"QN",201604,"C_5001000",23953316876
"QNO",201604,"C_1000000",18160878667
"QNO",201604,"C_1302000",0
"QNO",201604,"C_1302100",0
"QNO",201604,"C_1302200",0
"QNO",201604,"C_1304000",0
"QNO",201604,"C_1304100",0
"QNO",201604,"C_1304102",0
"QNO",201604,"C_1304200",0
"QNO",201604,"C_1304400",0
"QNO",201604,"C_1304500",0
"QNO",201604,"C_1305000",11436354187
"QNO",201604,"C_1305100",0
"QNO",201604,"C_1305300",0
"QNO",201604,"C_1305400",11436354187
"QNO",201604,"C_1305900",0
"QNO",201604,"C_1350000",0
"QNO",201604,"C_1350100",0
"QNO",201604,"C_1360000",0
"QNO",201604,"C_1360100",0
"QNO",201604,"C_1400000",0
"QNO",201604,"C_1400100",0
"QNO",201604,"C_1600000",130633148
"QNO",201604,"C_1600101",0
"QNO",201604,"C_1600102",12
"QNO",201604,"C_1600110",0
"QNO",201604,"C_1600201",34966962
"QNO",201604,"C_1600202",95666174
"QNO",201604,"C_1600210",0
"QNO",201604,"C_2100000",413698706
"QNO",201604,"C_2100100",0
"QNO",201604,"C_2100200",0
"QNO",201604,"C_2160000",0
"QNO",201604,"C_2160100",0
"QNO",201604,"C_2160200",0
"QNO",201604,"C_2200000",0
"QNO",201604,"C_2200100",0
"QNO",201604,"C_2200200",0
"QNO",201604,"C_2301000",11020824404
"QNO",201604,"C_2302000",0
"QNO",201604,"C_2402000",0
"QNO",201604,"C_2500000",519654864
"QNO",201604,"C_2800000",761872846
"QNO",201604,"C_2800060",0
"QNO",201604,"C_3101000",5664530798
"QNO",201604,"C_3101001",5664530798
"QNO",201604,"C_3102000",0
"QNO",201604,"C_5001000",5322074866
"OR",201604,"C_1000000",31077655692952
"OR",201604,"C_1302000",14431182464335
"OR",201604,"C_1302100",10798230238646
"OR",201604,"C_1302200",1466749049991
"OR",201604,"C_1304000",6548503717105
"OR",201604,"C_1304100",48748306889
"OR",201604,"C_1304102",0
"OR",201604,"C_1304200",78895972568
"OR",201604,"C_1304400",0
"OR",201604,"C_1304500",6413111952658
"OR",201604,"C_1305000",3804246218776
"OR",201604,"C_1305100",2436556695389
"OR",201604,"C_1305300",306220079134
"OR",201604,"C_1305400",1060434766027
"OR",201604,"C_1305900",1034678226
"OR",201604,"C_1350000",774284163522
"OR",201604,"C_1350100",75964450840
"OR",201604,"C_1360000",0
"OR",201604,"C_1360100",0
"OR",201604,"C_1400000",162912562547
"OR",201604,"C_1400100",162550031994
"OR",201604,"C_1600000",210127741268
"OR",201604,"C_1600101",174925030122
"OR",201604,"C_1600102",0
"OR",201604,"C_1600110",-42459455267
"OR",201604,"C_1600201",162883897303
"OR",201604,"C_1600202",163438198527
"OR",201604,"C_1600210",-248659929417
"OR",201604,"C_2100000",8122330388474
"OR",201604,"C_2100100",6603141281245
"OR",201604,"C_2100200",475579350535
"OR",201604,"C_2160000",12335161232
"OR",201604,"C_2160100",0
"OR",201604,"C_2160200",12335161232
"OR",201604,"C_2200000",10816455772910
"OR",201604,"C_2200100",10484416388283
"OR",201604,"C_2200200",211246168201
"OR",201604,"C_2301000",0
"OR",201604,"C_2302000",1161606100292
"OR",201604,"C_2402000",5884027694937
"OR",201604,"C_2500000",183552825858
"PU",201604,"C_5001000",798029801565
"OR",201604,"C_2800000",194510144021
"OR",201604,"C_2800060",1424522122
"TV",201604,"C_1305400",0
"OR",201604,"C_3101000",2138046851249
"TV",201604,"C_1305900",0
"OR",201604,"C_3101001",2138046851249
"OR",201604,"C_3102000",486083247680
"OR",201604,"C_5001000",2785138653445
"TV",201604,"C_1350000",705217439756
"TV",201604,"C_1350100",167898204725
"TV",201604,"C_1360000",0
"TV",201604,"C_1360100",0
"TV",201604,"C_1400000",48966065248
"TV",201604,"C_1400100",48800092136
"TV",201604,"C_1600000",6918934588
"TV",201604,"C_1600101",5054550560
"TV",201604,"C_1600102",0
"TV",201604,"C_1600110",-507235371
"TV",201604,"C_1600201",866612185
"TV",201604,"C_1600202",3708608581
"TV",201604,"C_1600210",-2203601367
"TV",201604,"C_2100000",43033998414
"TV",201604,"C_2100100",6868217276
"TV",201604,"C_2100200",10285705275
"WOQ",201605,"C_1400100",2841888344230
"WOQ",201605,"C_1304100",530605940853
"WOQ",201605,"C_1304400",103511846472
"WOQ",201605,"C_1350100",4246589211505
"WOQ",201605,"C_1600101",734518834488
"WOQ",201605,"C_1600110",-258473957424
"WOQ",201605,"C_5001000",15136643604826
"WOQ",201605,"C_2301000",198232953279
"WOQ",201605,"C_1304000",30184421866214
"WOQ",201605,"C_1400000",2856613465736
"WOQ",201605,"C_2100200",1924907841822
"WOQ",201605,"C_2160000",628340123201
"WOQ",201605,"C_2160100",15604168709
"WOQ",201605,"C_2200100",60345894839750
"WOQ",201605,"C_2402000",29599518139044
"WOQ",201605,"C_1304102",5677774433
"RR",201604,"C_1000000",1380638162172
"RR",201604,"C_1302000",223988408058
"RR",201604,"C_1302100",183057194953
"RR",201604,"C_1302200",34415303550
"RR",201604,"C_1304000",0
"RR",201604,"C_1304100",0
"RR",201604,"C_1304102",0
"RR",201604,"C_1304200",0
"RR",201604,"C_1304400",0
"RR",201604,"C_1304500",0
"RR",201604,"C_1305000",174544835
"RR",201604,"C_1305100",174544835
"RR",201604,"C_1305300",0
"RR",201604,"C_1305400",0
"RR",201604,"C_1305900",0
"RR",201604,"C_1350000",418436929847
"RR",201604,"C_1350100",309704227675
"RR",201604,"C_1360000",0
"RR",201604,"C_1360100",0
"RR",201604,"C_1400000",274338298
"RR",201604,"C_1400100",0
"RR",201604,"C_1600000",1318260124
"RR",201604,"C_1600101",0
"RR",201604,"C_1600102",0
"RR",201604,"C_1600110",0
"RR",201604,"C_1600201",416131830
"RR",201604,"C_1600202",2755341921
"RR",201604,"C_1600210",-1853213627
"RR",201604,"C_2100000",119223979460
"RR",201604,"C_2100100",97704549005
"RR",201604,"C_2100200",84581679
"RR",201604,"C_2160000",600080000
"RR",201604,"C_2160100",0
"RR",201604,"C_2160200",600080000
"RR",201604,"C_2200000",701379522728
"RR",201604,"C_2200100",701379522728
"RR",201604,"C_2200200",0
"RR",201604,"C_2301000",0
"RR",201604,"C_2302000",0
"RR",201604,"C_2402000",0
"RR",201604,"C_2500000",184808330
"RR",201604,"C_2800000",1974681556
"RR",201604,"C_2800060",0
"RR",201604,"C_3101000",83103345135
"RR",201604,"C_3101001",83103345135
"RR",201604,"C_3102000",0
"RR",201604,"C_5001000",87379255639
"TV",201604,"C_1000000",2639926585684
"TV",201604,"C_1302000",1486217391311
"TV",201604,"C_1302100",1297230191538
"TV",201604,"C_1302200",97329852912
"TV",201604,"C_1304000",75939598210
"TV",201604,"C_1304100",0
"TV",201604,"C_1304102",0
"TV",201604,"C_1304200",54006937021
"TV",201604,"C_1304400",0
"TV",201604,"C_1304500",0
"TV",201604,"C_1305000",69225225655
"TV",201604,"C_1305100",69053955678
"TV",201604,"C_1305300",171269977
"WUQ",201605,"C_1304000",17774484916060
"WUQ",201605,"C_1400000",1159910068468
"WUQ",201605,"C_2100200",885549775917
"WUQ",201605,"C_2160000",359551507475
"WUQ",201605,"C_2160100",4975507547
"WUQ",201605,"C_2200100",32568344778128
"WUQ",201605,"C_2402000",16071329899647
"WUQ",201605,"C_1304102",5157596718
"WUQ",201605,"C_1350000",5196942228001
"WUQ",201605,"C_1360100",0
"WUQ",201605,"C_1600201",265963373029
"WUQ",201605,"C_2200000",32777801893767
"WUQ",201605,"C_2200200",205406652451
"WUQ",201605,"C_2500000",308589250219
"WUQ",201605,"C_1305300",499448898955
"WVQ",201605,"C_2800060",1762703908
"WVQ",201605,"C_1302000",69209522834083
"WVQ",201605,"C_1302100",51681246927708
"WVQ",201605,"C_1302200",7660023671737
"WVQ",201605,"C_1305900",4032235630
"UP",201604,"C_1000000",153237890937
"UP",201604,"C_1302000",28235879374
"UP",201604,"C_1302100",28235879374
"UP",201604,"C_1302200",0
"UP",201604,"C_1304000",0
"UP",201604,"C_1304100",0
"UP",201604,"C_1304102",0
"UP",201604,"C_1304200",0
"UP",201604,"C_1304400",0
"UP",201604,"C_1304500",0
"UP",201604,"C_1305000",0
"UP",201604,"C_1305100",0
"UP",201604,"C_1305300",0
"UP",201604,"C_1305400",0
"UP",201604,"C_1305900",0
"UP",201604,"C_1350000",10866233043
"UP",201604,"C_1350100",9151394979
"UP",201604,"C_1360000",0
"UP",201604,"C_1360100",0
"UP",201604,"C_1400000",0
"UP",201604,"C_1400100",0
"UP",201604,"C_1600000",2008264426
"UP",201604,"C_1600101",0
"UP",201604,"C_1600102",0
"UP",201604,"C_1600110",0
"UP",201604,"C_1600201",867583973
"UP",201604,"C_1600202",1672135771
"UP",201604,"C_1600210",-531455318
"UP",201604,"C_2100000",53665457663
"UP",201604,"C_2100100",53665457663
"UP",201604,"C_2100200",0
"UP",201604,"C_2160000",0
"UP",201604,"C_2160100",0
"UP",201604,"C_2160200",0
"UP",201604,"C_2200000",7607200474
"UP",201604,"C_2200100",7606551011
"UP",201604,"C_2200200",0
"UP",201604,"C_2301000",0
"UP",201604,"C_2302000",0
"UP",201604,"C_2402000",0
"UP",201604,"C_2500000",0
"UP",201604,"C_2800000",439477192
"UP",201604,"C_2800060",104724070
"UP",201604,"C_3101000",72576797658
"UP",201604,"C_3101001",72576797658
"UP",201604,"C_3102000",0
"UP",201604,"C_5001000",73147516510
"UN",201604,"C_1000000",72479837341
"UN",201604,"C_1302000",0
"UN",201604,"C_1302100",0
"UN",201604,"C_1302200",0
"UN",201604,"C_1304000",10258485689
"UN",201604,"C_1304100",8719451258
"UN",201604,"C_1304102",538718174
"UN",201604,"C_1304200",0
"UN",201604,"C_1304400",0
"UN",201604,"C_1304500",0
"UN",201604,"C_1305000",0
"UN",201604,"C_1305100",0
"UN",201604,"C_1305300",0
"UN",201604,"C_1305400",0
"UN",201604,"C_1305900",0
"UN",201604,"C_1350000",4994071039
"UN",201604,"C_1350100",4994071039
"UN",201604,"C_1360000",0
"UN",201604,"C_1360100",0
"UN",201604,"C_1400000",10082625
"UN",201604,"C_1400100",0
"UN",201604,"C_1600000",627458774
"UN",201604,"C_1600101",0
"UN",201604,"C_1600102",7407262
"UN",201604,"C_1600110",0
"UN",201604,"C_1600201",2550976731
"UN",201604,"C_1600202",123647403
"UN",201604,"C_1600210",-2054572622
"UN",201604,"C_2100000",2488366781
"UN",201604,"C_2100100",0
"UN",201604,"C_2100200",283181255
"UN",201604,"C_2160000",0
"UN",201604,"C_2160100",0
"UN",201604,"C_2160200",0
"UN",201604,"C_2200000",13390329217
"UN",201604,"C_2200100",13027129112
"UN",201604,"C_2200200",363200105
"UN",201604,"C_2301000",0
"UN",201604,"C_2302000",0
"UN",201604,"C_2402000",0
"UN",201604,"C_2500000",797533916
"UN",201604,"C_2800000",1733788318
"UN",201604,"C_2800060",0
"UN",201604,"C_3101000",39579421370
"UN",201604,"C_3101001",39579421370
"UN",201604,"C_3102000",188670465
"UN",201604,"C_5001000",44203337469
"TS",201604,"C_1000000",888985556873
"TS",201604,"C_1302000",0
"TS",201604,"C_1302100",0
"TS",201604,"C_1302200",0
"TS",201604,"C_1304000",0
"TS",201604,"C_1304100",0
"TS",201604,"C_1304102",0
"TS",201604,"C_1304200",0
"TS",201604,"C_1304400",0
"TS",201604,"C_1304500",0
"TS",201604,"C_1305000",0
"TS",201604,"C_1305100",0
"TS",201604,"C_1305300",0
"TS",201604,"C_1305400",0
"TS",201604,"C_1305900",0
"TS",201604,"C_1350000",0
"TS",201604,"C_1350100",0
"TS",201604,"C_1360000",0
"TS",201604,"C_1360100",0
"TS",201604,"C_1400000",979985043
"TS",201604,"C_1400100",0
"TS",201604,"C_1600000",171590831
"TS",201604,"C_1600101",0
"TS",201604,"C_1600102",181088963
"TS",201604,"C_1600110",-181088962
"TS",201604,"C_1600201",1185414197
"TS",201604,"C_1600202",45595896
"TS",201604,"C_1600210",-1059419263
"TS",201604,"C_2100000",7055729134
"TS",201604,"C_2100100",7039494275
"TS",201604,"C_2100200",0
"TS",201604,"C_2160000",0
"TS",201604,"C_2160100",0
"TS",201604,"C_2160200",0
"TS",201604,"C_2200000",6211552
"TS",201604,"C_2200100",6211552
"TS",201604,"C_2200200",0
"TS",201604,"C_2301000",0
"TS",201604,"C_2302000",0
"TS",201604,"C_2402000",0
"TS",201604,"C_2500000",0
"TS",201604,"C_2800000",58319930
"TS",201604,"C_2800060",0
"TS",201604,"C_3101000",41553002915
"TS",201604,"C_3101001",41553002915
"TS",201604,"C_3102000",2616498210
"TS",201604,"C_5001000",119022142199
"PS",201604,"C_1000000",28836840818769
"PS",201604,"C_1302000",9749935995294
"PS",201604,"C_1302100",7048812057178
"PS",201604,"C_1302200",957521696461
"PS",201604,"C_1304000",7601366904062
"PS",201604,"C_1304100",791230164779
"PS",201604,"C_1304102",0
"PS",201604,"C_1304200",757468950918
"PS",201604,"C_1304400",0
"PS",201604,"C_1304500",5718431263324
"PS",201604,"C_1305000",1566841987591
"PS",201604,"C_1305100",1274382218452
"PS",201604,"C_1305300",97037474534
"PS",201604,"C_1305400",195422294605
"PS",201604,"C_1305900",0
"PS",201604,"C_1350000",2706337811769
"PS",201604,"C_1350100",395388033446
"PS",201604,"C_1360000",37010207777
"PS",201604,"C_1360100",37010207777
"PS",201604,"C_1400000",321961327793
"PS",201604,"C_1400100",320515863805
"PS",201604,"C_1600000",300239383688
"PS",201604,"C_1600101",204263841630
"PS",201604,"C_1600102",18868096380
"PS",201604,"C_1600110",-27675043056
"PS",201604,"C_1600201",156192276933
"PS",201604,"C_1600202",80649216177
"PS",201604,"C_1600210",-132059004376
"PS",201604,"C_2100000",6657187009540
"PS",201604,"C_2100100",4450983587260
"PS",201604,"C_2100200",1395210511804
"PS",201604,"C_2160000",447377172969
"PS",201604,"C_2160100",0
"PS",201604,"C_2160200",447377172969
"PS",201604,"C_2200000",12434377428188
"PS",201604,"C_2200100",8733347587977
"PS",201604,"C_2200200",3684872237529
"PS",201604,"C_2301000",0
"PS",201604,"C_2302000",647908915717
"PS",201604,"C_2402000",4427483667171
"PS",201604,"C_2500000",22771192533
"PS",201604,"C_2800000",251250278903
"PS",201604,"C_2800060",0
"PS",201604,"C_3101000",5.74632e+11
"PS",201604,"C_3101001",5.74632e+11
"PS",201604,"C_3102000",885537079847
"PS",201604,"C_5001000",1505184197111
"PNQR",201604,"C_1304200",398176723042
"PNQR",201604,"C_1304400",0
"PNQR",201604,"C_1305400",105284077579
"PNQR",201604,"C_1305900",0
"PNQR",201604,"C_1600101",45509963368
"PNQR",201604,"C_1302100",5197466008779
"PNQR",201604,"C_1304000",1202431697560
"PNQR",201604,"C_1304100",7478701886
"PNQR",201604,"C_1305300",75801179844
"PNQR",201604,"C_1360000",0
"PNQR",201604,"C_1600000",50016675413
"PNQR",201604,"C_2100200",83528319795
"PNQR",201604,"C_2160200",715059584
"PNQR",201604,"C_2200100",5196716435588
"PNQR",201604,"C_2800060",17131663227
"PNQS",201604,"C_1304500",0
"PNQS",201604,"C_1360100",0
"PNQS",201604,"C_1400000",51396148671
"PNQS",201604,"C_1400100",48800092136
"PNQS",201604,"C_2100000",231268228877
"PNQS",201604,"C_2100100",172749334488
"PNQS",201604,"C_2160100",0
"PNQS",201604,"C_2200000",2227257571033
"PNQS",201604,"C_3102000",-1688340201
"PNQS",201604,"C_1000000",6113630520742
"PNQS",201604,"C_1305000",69399770490
"PNQR",201604,"C_2160000",715059584
"PNQR",201604,"C_2800000",65385761850
"PNQR",201604,"C_3101000",284188180280
"PNQR",201604,"C_1302200",447324575181
"PNQR",201604,"C_1304102",0
"PNQR",201604,"C_1305100",311255421794
"PNQR",201604,"C_1600202",20751688686
"PNQR",201604,"C_1600210",-32417859942
"PNQR",201604,"C_2302000",248063163855
"PNQR",201604,"C_2200200",5806494039
"PNQR",201604,"C_2500000",221351754444
"PNQR",201604,"C_3101001",284188180280
"PNQR",201604,"C_5001000",860574659242
"PP",201604,"C_1000000",1314951302416
"PP",201604,"C_1302000",839469534133
"PP",201604,"C_1302100",607439332824
"PP",201604,"C_1302200",59996489887
"PP",201604,"C_1304000",20632724686
"PP",201604,"C_1304100",17999187398
"PP",201604,"C_1304102",0
"PP",201604,"C_1304200",666573776
"PP",201604,"C_1304400",0
"PP",201604,"C_1304500",1966963512
"PP",201604,"C_1305000",6458047498
"PP",201604,"C_1305100",3419067969
"PP",201604,"C_1305300",932817651
"PP",201604,"C_1305400",1001494964
"PP",201604,"C_1305900",1042311955
"PP",201604,"C_1350000",57832939879
"PP",201604,"C_1350100",24569599095
"PP",201604,"C_1360000",0
"PP",201604,"C_1360100",0
"PP",201604,"C_1400000",321393460
"PP",201604,"C_1400100",0
"PP",201604,"C_1600000",14212111199
"PP",201604,"C_1600101",12328817191
"PP",201604,"C_1600102",2902428843
"PP",201604,"C_1600110",-2704091295
"PP",201604,"C_1600201",1020799343
"PP",201604,"C_1600202",2466802502
"PP",201604,"C_1600210",-1802645385
"PP",201604,"C_2100000",93370050703
"PP",201604,"C_2100100",64999889471
"PP",201604,"C_2100200",9281537004
"PP",201604,"C_2160000",0
"PP",201604,"C_2160100",0
"PP",201604,"C_2160200",0
"PP",201604,"C_2200000",910643228383
"PP",201604,"C_2200100",908936624953
"PP",201604,"C_2200200",641060754
"PP",201604,"C_2301000",1.2e+10
"PP",201604,"C_2302000",38971372287
"PP",201604,"C_2402000",57144571743
"PP",201604,"C_2500000",8471206586
"PP",201604,"C_2800000",15006553361
"PP",201604,"C_2800060",0
"PP",201604,"C_3101000",83325094672
"PP",201604,"C_3101001",83325094672
"PP",201604,"C_3102000",8310063153
"PP",201604,"C_5001000",93740459158
"QNP",201604,"C_1000000",6243207212
"QNP",201604,"C_1302000",10083214
"QNP",201604,"C_1302100",10083214
"QNP",201604,"C_1302200",0
"QNP",201604,"C_1304000",0
"QNP",201604,"C_1304100",0
"QNP",201604,"C_1304102",0
"QNP",201604,"C_1304200",0
"QNP",201604,"C_1304400",0
"QNP",201604,"C_1304500",0
"QNP",201604,"C_1305000",631306024
"QNP",201604,"C_1305100",0
"QNP",201604,"C_1305300",0
"QNP",201604,"C_1305400",631306024
"QNP",201604,"C_1305900",0
"QNP",201604,"C_1350000",3927831741
"QNP",201604,"C_1350100",0
"QNP",201604,"C_1360000",0
"QNP",201604,"C_1360100",0
"QNP",201604,"C_1400000",0
"QNP",201604,"C_1400100",0
"QNP",201604,"C_1600000",0
"QNP",201604,"C_1600101",0
"QNP",201604,"C_1600102",0
"QNP",201604,"C_1600110",0
"QNP",201604,"C_1600201",0
"QNP",201604,"C_1600202",0
"QNP",201604,"C_1600210",0
"QNP",201604,"C_2100000",0
"QNP",201604,"C_2100100",0
"QNP",201604,"C_2100200",0
"QNP",201604,"C_2160000",0
"QNP",201604,"C_2160100",0
"QNP",201604,"C_2160200",0
"QNP",201604,"C_2200000",0
"QNP",201604,"C_2200100",0
"QNP",201604,"C_2200200",0
"QNP",201604,"C_2301000",0
"QNP",201604,"C_2302000",0
"QNP",201604,"C_2402000",0
"QNP",201604,"C_2500000",19813581
"QNP",201604,"C_2800000",93947884
"QNP",201604,"C_2800060",0
"QNP",201604,"C_3101000",5682007352
"QNP",201604,"C_3101001",5682007352
"QNP",201604,"C_3102000",451543454
"QNP",201604,"C_5001000",6122471602
"WVQ",201605,"C_1400100",2841888344230
"WVQ",201605,"C_1304100",530605940853
"WVQ",201605,"C_1304400",103511846472
"WVQ",201605,"C_1350100",4246589211505
"WVQ",201605,"C_1600101",732949314234
"WVQ",201605,"C_1600110",-254791131670
"WVQ",201605,"C_5001000",14819438591056
"WVQ",201605,"C_2301000",189975155222
"WTQ",201605,"C_2800000",1357094331362
"WTQ",201605,"C_3102000",1548373976375
"WTQ",201605,"C_1304100",1027186818446
"WTQ",201605,"C_1304400",0
"WTQ",201605,"C_1350100",2083646631757
"WTQ",201605,"C_1600101",630160323320
"WTQ",201605,"C_1600110",-157775118618
"WTQ",201605,"C_1304000",20082579237524
